SeniorCitizen,PropertyValue,tenure,PhoneService,MonthlyCharges,TotalCharges
0,4217,45,Yes,112.2,5031.85
0,4218,3,Yes,70.3,220.4
0,4219,71,Yes,19.6,1416.5
0,4220,8,Yes,20.25,158.35
0,4221,3,Yes,75.85,256.6
0,4222,69,Yes,80.65,5542.55
0,4223,1,Yes,68.5,68.5
1,4224,72,Yes,115.75,8443.7
0,4225,11,Yes,73.5,791.75
0,4226,71,Yes,80.6,5708.2
0,4227,1,Yes,69.95,69.95
0,4228,33,No,59.55,2016.3
0,4229,16,Yes,19.05,326.65
1,4230,56,Yes,95.65,5471.75
0,4231,1,Yes,19.95,19.95
0,4232,5,Yes,70.05,346.4
0,4233,57,Yes,19.4,1061.6
0,4234,56,No,36.1,1971.5
0,4235,8,Yes,94,773.65
0,4236,22,Yes,61.15,1422.05
0,4237,1,Yes,19.75,19.75
0,4238,40,Yes,64.1,2460.35
0,4239,46,Yes,19.75,856.5
0,4240,63,Yes,19.7,1275.85
0,4241,68,Yes,110.2,7467.5
0,4242,69,Yes,106.35,7261.75
0,4243,56,Yes,90.55,5116.6
0,4244,10,Yes,65.9,660.05
0,4245,63,Yes,104.5,6590.8
0,4246,24,No,52.5,1208.15
0,4247,19,Yes,56.1,1033.9
0,4248,22,Yes,88.75,1885.15
0,4249,29,Yes,84.45,2467.1
0,4250,13,Yes,75.3,989.45
0,4251,70,Yes,26,2006.95
0,4252,49,Yes,99.4,5025
1,4253,43,Yes,109.55,4830.25
0,4254,3,Yes,19.6,59.75
0,4255,42,Yes,73.15,3088.25
0,4256,57,Yes,54.65,3134.7
1,4257,2,Yes,66.4,94.55
0,4258,72,Yes,115.55,8312.4
1,4259,46,Yes,104.45,4863.85
1,4260,66,Yes,100.05,6871.9
0,4261,62,Yes,102,6529.25
0,4262,72,Yes,91.15,6637.9
0,4263,35,Yes,89.7,3165.6
0,4264,17,Yes,90.2,1454.15
0,4265,72,Yes,92.4,6786.1
0,4266,28,Yes,19.9,543
0,4267,56,Yes,25.15,1327.15
0,4268,31,Yes,79.85,2404.15
0,4269,45,Yes,18.85,867.3
0,4270,1,Yes,25.75,25.75
0,4271,2,Yes,49.6,114.7
0,4272,6,Yes,20.95,109.5
0,4273,48,Yes,97.05,4692.95
0,4274,25,Yes,25.4,546.85
0,4275,64,Yes,19.7,1274.05
0,4276,50,No,35,1782.4
0,4277,52,Yes,101.25,5301.1
1,4278,4,Yes,70.2,280.35
1,4279,32,Yes,90.95,2897.95
0,4280,45,Yes,73.85,3371
0,4281,9,Yes,88.05,801.3
1,4282,66,Yes,105.95,6975.25
0,4283,3,Yes,91.85,257.05
0,4284,54,Yes,20.1,1079.45
0,4285,1,No,40.1,40.1
0,4286,64,Yes,110.3,6997.3
1,4287,31,Yes,73.9,2217.15
0,4288,14,Yes,89.8,1129.1
0,4289,12,Yes,85.15,979.05
1,4290,67,Yes,60.95,4119.4
0,4291,35,Yes,72.25,2568.55
0,4292,45,Yes,73.55,3349.1
0,4293,10,Yes,46,492.1
1,4294,29,Yes,58.55,1718.95
0,4295,24,Yes,24.6,605.25
0,4296,66,Yes,19.75,1344.5
0,4297,51,Yes,86.35,4267.15
0,4298,45,Yes,25.5,1121.05
0,4299,49,Yes,19,918.7
0,4300,29,Yes,19.55,521.8
0,4301,40,Yes,110.1,4469.1
1,4302,37,Yes,96.55,3580.3
0,4303,25,Yes,69.75,1729.35
0,4304,22,No,50.6,1073.3
0,4305,72,No,65.6,4566.5
0,4306,7,No,40.1,293.3
0,4307,33,Yes,82.1,2603.1
0,4308,23,Yes,79.1,1783.75
1,4309,24,Yes,101.25,2440.15
0,4310,1,Yes,79.55,79.55
0,4311,69,Yes,90.65,6322.1
0,4312,3,Yes,20.55,57.4
0,4313,56,Yes,75.75,4284.65
0,4314,65,Yes,110,7138.65
0,4315,71,Yes,20.85,1539.75
1,4316,14,Yes,80.35,1058.1
0,4317,2,Yes,70.15,123.8
0,4318,32,Yes,84.05,2781.85
0,4319,40,Yes,67.45,2731
0,4320,1,Yes,20.75,20.75
0,4321,1,Yes,89.1,89.1
0,4322,7,Yes,69.9,497.3
0,4323,15,Yes,51.1,711.15
0,4324,17,Yes,94.4,1607.2
0,4325,19,Yes,78.25,1490.95
0,4326,71,Yes,25.55,1898.1
0,4327,54,Yes,60,3273.95
0,4328,31,Yes,90.55,2929.75
0,4329,11,Yes,76.4,838.7
1,4330,18,Yes,84.95,1443.65
1,4331,72,Yes,110.1,7746.7
1,4332,71,Yes,99.65,6951.15
1,4333,5,No,45.4,214.75
0,4334,38,Yes,69,2669.45
0,4335,5,Yes,48.65,235.2
1,4336,2,Yes,44.15,92.65
1,4337,52,Yes,59.85,3103.25
1,4338,8,Yes,75.75,606.25
0,4339,68,Yes,80.65,5330.2
0,4340,69,Yes,20.55,1403.1
0,4341,42,Yes,66.4,2727.8
0,4342,50,Yes,100.2,5038.45
0,4343,1,Yes,19.1,19.1
1,4344,1,Yes,80.3,80.3
0,4345,33,Yes,44.55,1462.6
0,4346,7,Yes,20.35,150.6
0,4347,64,Yes,91.8,5960.5
0,4348,1,Yes,74.9,74.9
0,4349,59,Yes,20.2,1192.3
0,4350,6,Yes,50.35,314.55
0,4351,3,Yes,18.8,56
0,4352,15,Yes,20.45,330.8
0,4353,13,Yes,64.75,877.35
0,4354,23,Yes,98.7,2249.1
1,4355,31,Yes,89.45,2807.65
0,4356,29,Yes,58.75,1696.2
0,4357,49,Yes,20.7,1032.05
0,4358,56,Yes,85.6,4902.8
0,4359,63,Yes,80.3,4995.35
0,4360,63,Yes,79.8,5034.05
1,4361,24,Yes,79.85,1857.75
1,4362,36,Yes,54.1,1992.85
1,4363,9,Yes,80.85,751.65
0,4364,3,No,24.75,66.95
0,4365,21,Yes,80.9,1714.95
0,4366,13,Yes,24.5,343.6
0,4367,1,Yes,20.15,20.15
0,4368,25,Yes,20.05,520.1
0,4369,71,Yes,19.6,1387.45
0,4370,66,Yes,114.3,7383.7
0,4371,45,Yes,100.3,4483.95
0,4372,22,Yes,80,1706.45
0,4373,67,Yes,20.85,1327.4
0,4374,68,Yes,89.95,5974.3
1,4375,49,Yes,90.85,4515.85
1,4376,4,Yes,48.75,179.85
0,4377,63,Yes,80,5040.2
0,4378,2,Yes,79.7,165
0,4379,21,Yes,20.35,422.7
0,4380,55,Yes,57.55,3046.4
0,4381,1,Yes,20.25,20.25
0,4382,17,Yes,19.4,358.05
0,4383,30,Yes,100.4,2936.25
0,4384,22,Yes,57.95,1271.8
0,4385,9,Yes,59.5,530.05
0,4386,1,Yes,19.2,19.2
0,4387,21,Yes,86.5,1808.7
0,4388,19,Yes,59.55,1144.6
0,4389,69,Yes,103.95,7446.9
1,4390,1,No,25.1,25.1
0,4391,72,Yes,103.95,7556.9
0,4392,70,Yes,68.95,4858.7
0,4393,66,Yes,103.1,6595
0,4394,7,No,24.7,149.05
1,4395,46,Yes,110.2,4972.1
0,4396,39,No,48.95,1880.85
0,4397,32,Yes,62.45,2045.55
0,4398,24,Yes,89.55,2187.15
0,4399,6,Yes,83.55,477.55
0,4400,37,Yes,78.9,2976.95
0,4401,8,Yes,20.35,178.7
0,4402,72,Yes,71.45,5025.85
1,4403,71,No,46.35,3353.4
0,4404,16,Yes,94.65,1461.15
0,4405,57,No,49.9,2782.4
0,4406,66,Yes,25.45,1699.15
1,4407,17,Yes,89.15,1496.9
0,4408,21,Yes,20.75,452.2
0,4409,66,Yes,66.1,4428.45
0,4410,17,Yes,75.4,1322.55
0,4411,1,Yes,70.45,70.45
0,4412,58,Yes,60.3,3563.8
0,4413,8,Yes,21.05,139.75
0,4414,27,Yes,69.35,1927.3
0,4415,34,Yes,88.85,3000.25
0,4416,30,Yes,97,3021.3
0,4417,33,Yes,66.4,2245.4
0,4418,1,No,24.75,24.75
0,4419,14,Yes,69.2,944.65
0,4420,16,Yes,79.5,1264.2
0,4421,49,Yes,100.65,4917.75
0,4422,19,Yes,103.3,2012.7
0,4423,70,Yes,79.7,5743.3
0,4424,32,Yes,61.4,1864.65
0,4425,18,Yes,69.8,1221.65
0,4426,37,No,40.55,1390.85
0,4427,4,Yes,75.65,302.35
0,4428,16,Yes,90.7,1374.9
0,4429,17,Yes,80.5,1336.9
0,4430,19,Yes,60.6,1297.8
0,4431,60,Yes,101.15,6067.4
0,4432,51,Yes,24.95,1222.25
0,4433,28,Yes,20.3,487.95
0,4434,43,Yes,60,2548.55
0,4435,42,Yes,20.25,835.5
0,4436,3,Yes,78.5,242.05
0,4437,1,Yes,44.75,44.75
0,4438,3,Yes,19.85,63.75
0,4439,63,Yes,98,6218.45
1,4440,3,Yes,79.9,260.9
0,4441,68,Yes,107.7,7320.9
1,4442,30,Yes,99.7,2967.35
0,4443,60,Yes,104.7,6333.8
0,4444,15,Yes,58.6,939.7
1,4445,45,Yes,93.9,4200.25
0,4446,70,Yes,86.45,5950.2
0,4447,10,Yes,98.5,1037.75
0,4448,4,Yes,19.4,93.4
0,4449,1,Yes,50.45,50.45
0,4450,68,Yes,24.95,1614.9
0,4451,22,Yes,75,1573.95
0,4452,38,Yes,94.65,3624.3
0,4453,1,Yes,100.25,100.25
0,4454,18,Yes,78.2,1468.75
0,4455,29,Yes,94.2,2607.6
0,4456,16,Yes,88.45,1422.1
0,4457,1,Yes,69.85,69.85
0,4458,12,Yes,81.7,858.6
0,4459,31,No,50.05,1523.4
0,4460,4,Yes,79.9,324.3
0,4461,48,Yes,69.55,3435.6
0,4462,15,Yes,25.4,399.6
0,4463,50,Yes,90.1,4549.45
0,4464,7,Yes,44.65,322.5
1,4465,41,Yes,83.75,3273.55
0,4466,68,Yes,80.35,5375.15
1,4467,26,Yes,98.1,2510.7
0,4468,57,No,53.35,3090.05
0,4469,3,Yes,19.55,61.05
0,4470,1,Yes,20.9,20.9
0,4471,19,Yes,48.95,955.6
0,4472,3,Yes,54.2,140.4
0,4473,59,Yes,24.45,1493.1
0,4474,1,Yes,69.4,69.4
0,4475,42,No,40.15,1626.05
0,4476,7,Yes,74.9,541.15
0,4477,67,Yes,25.6,1784.9
0,4478,1,Yes,70.35,70.35
0,4479,66,Yes,91.7,6075.9
0,4480,61,Yes,89.2,5500.6
0,4481,4,Yes,24.1,73.1
1,4482,42,Yes,74.15,3229.4
0,4483,64,Yes,53.85,3399.85
1,4484,54,Yes,115.6,6431.05
0,4485,1,Yes,19.75,19.75
0,4486,54,Yes,24.05,1230.9
0,4487,18,Yes,25.3,454.65
0,4488,3,Yes,84.3,235.05
0,4489,1,Yes,70.1,70.1
0,4490,72,Yes,89.75,6595.9
1,4491,60,Yes,97.95,5867
0,4492,11,Yes,20,196.35
0,4493,12,Yes,78.3,909.25
0,4494,61,Yes,103.9,6449.15
0,4495,39,Yes,20.7,762.45
0,4496,55,Yes,96.8,5283.95
0,4497,17,Yes,94.4,1617.5
0,4498,37,Yes,20.15,785.75
0,4499,72,Yes,26,1776
1,4500,72,Yes,77.35,5396.25
0,4501,8,Yes,66.05,574.5
0,4502,22,Yes,19.9,400.3
0,4503,1,Yes,84.3,84.3
0,4504,38,Yes,68.15,2656.3
0,4505,17,Yes,80.85,1445.95
1,4506,70,Yes,75.5,5212.65
1,4507,72,Yes,92.45,6440.25
0,4508,28,Yes,80.6,2244.95
0,4509,15,Yes,83.2,1130
0,4510,72,Yes,87.55,6463.15
1,4511,11,Yes,99.55,1131.2
1,4512,8,Yes,81.25,585.95
0,4513,57,Yes,109.4,6252.7
0,4514,1,Yes,19.95,19.95
0,4515,46,No,45.55,2062.15
0,4516,30,Yes,20.7,587.1
1,4517,10,Yes,75.3,720.45
0,4518,23,Yes,99.25,2186.4
0,4519,32,Yes,93.4,2979.3
0,4520,13,Yes,73.75,956.65
0,4521,39,Yes,80.45,3201.55
0,4522,44,Yes,88.15,3973.2
1,4523,9,Yes,49.2,447.9
0,4524,67,Yes,19.65,1335.2
0,4525,9,Yes,79.35,661.25
0,4526,15,Yes,79.75,1111.85
0,4527,71,Yes,105.15,7555
0,4528,1,Yes,49,49
0,4529,30,Yes,100.05,3046.15
0,4530,1,Yes,69.35,69.35
0,4531,17,No,49.8,836.35
0,4532,3,Yes,85.8,272.2
0,4533,67,Yes,79.7,5293.4
0,4534,1,Yes,20.95,20.95
1,4535,1,Yes,50.55,50.55
1,4536,32,Yes,79.3,2570
0,4537,41,Yes,19.5,798.2
0,4538,1,Yes,80.55,80.55
0,4539,1,Yes,44.15,44.15
0,4540,12,Yes,84.5,916.9
0,4541,62,Yes,105.5,6487.2
0,4542,22,Yes,84.3,1855.65
0,4543,17,Yes,92.7,1556.85
0,4544,72,Yes,26.25,1988.05
0,4545,56,Yes,96.95,5432.2
0,4546,9,Yes,20.45,147.55
0,4547,72,Yes,115.8,8424.9
0,4548,20,Yes,108.2,2203.7
0,4549,19,Yes,20.2,387.4
0,4550,2,Yes,67.75,116.65
0,4551,53,No,54.9,3045.75
1,4552,27,Yes,85.25,2287.25
0,4553,6,Yes,20.15,130.5
0,4554,9,Yes,90.35,767.9
0,4555,8,Yes,55.75,446.8
0,4556,71,Yes,114.6,8100.25
0,4557,10,Yes,80.05,830.7
0,4558,1,Yes,20,20
0,4559,71,No,66.8,4689.15
0,4560,68,Yes,100.3,6754.35
0,4561,34,Yes,105.35,3540.65
0,4562,26,Yes,85.2,2184.6
0,4563,22,Yes,48.8,1054.6
0,4564,7,Yes,18.95,130.55
0,4565,20,Yes,69.8,1540.35
0,4566,60,Yes,106.15,6411.25
0,4567,72,Yes,20.55,1432.55
1,4568,72,Yes,105.75,7629.85
0,4569,4,Yes,25.25,101.9
0,4570,16,Yes,19.75,313.4
1,4571,62,Yes,104.85,6312.9
0,4572,10,Yes,60.95,629.55
0,4573,31,Yes,81.15,2640.55
0,4574,71,Yes,19.1,1372.45
0,4575,58,Yes,20.8,1212.25
0,4576,70,Yes,90.15,6237.05
0,4577,71,Yes,90.1,6310.9
1,4578,69,Yes,74.1,5031
1,4579,1,Yes,85.05,85.05
0,4580,72,Yes,118.75,8672.45
0,4581,26,Yes,85.9,2196.45
0,4582,33,Yes,95,3008.15
0,4583,10,Yes,20.15,220.8
1,4584,57,Yes,101.3,5779.6
0,4585,10,Yes,21.2,222.65
0,4586,39,Yes,24.2,914.6
0,4587,11,Yes,20.3,246.3
0,4588,21,Yes,102.8,2110.15
0,4589,68,Yes,85.3,5560
0,4590,18,Yes,89.6,1633
0,4591,6,Yes,99.95,547.65
0,4592,18,Yes,56.25,969.85
0,4593,52,Yes,50.95,2610.65
0,4594,56,Yes,115.85,6567.9
0,4595,45,Yes,103.65,4747.85
0,4596,67,Yes,26.1,1759.55
0,4597,3,No,35.1,101.1
1,4598,65,Yes,99.1,6496.15
0,4599,63,Yes,67.25,4234.15
0,4600,11,Yes,25,300.7
0,4601,1,Yes,59.55,59.55
0,4602,55,Yes,77.8,4323.35
0,4603,25,Yes,55.1,1466.1
0,4604,72,Yes,117.8,8684.8
0,4605,72,Yes,24.15,1776.45
0,4606,65,No,45.25,2933.95
1,4607,54,Yes,79.5,4370.25
0,4608,7,Yes,20.25,144.35
0,4609,72,Yes,64.75,4804.75
0,4610,21,Yes,54.6,1125.2
0,4611,2,Yes,20.7,39.85
1,4612,4,Yes,94.75,422.4
0,4613,3,Yes,79.65,251.75
0,4614,72,Yes,115.8,8332.15
0,4615,6,Yes,49.45,314.6
0,4616,52,Yes,83.8,4331.4
1,4617,69,Yes,95.35,6382
0,4618,8,Yes,94.7,740.3
1,4619,8,Yes,74.05,600.15
1,4620,63,Yes,89.6,5538.8
0,4621,60,Yes,116.6,7049.5
0,4622,12,Yes,54.2,690.5
0,4623,13,Yes,19.3,279.3
0,4624,22,Yes,65.05,1427.55
0,4625,5,Yes,92.5,452.7
0,4626,1,Yes,19.45,19.45
0,4627,72,Yes,24.05,1709.15
0,4628,2,Yes,18.75,53.15
0,4629,40,Yes,20.15,777.35
0,4630,44,Yes,20,860.85
1,4631,71,Yes,71,5012.1
0,4632,2,Yes,75.55,166.3
1,4633,26,Yes,93.6,2404.1
0,4634,1,Yes,70,70
0,4635,1,No,24.4,24.4
0,4636,65,Yes,74.8,4820.15
0,4637,3,Yes,65.25,209.9
0,4638,13,Yes,50.55,610.75
0,4639,33,Yes,104.4,3409.6
0,4640,1,Yes,70.7,70.7
0,4641,4,Yes,45.25,155.35
0,4642,2,Yes,70.3,144
0,4643,72,Yes,108.95,7875
0,4644,37,Yes,26.45,911.6
0,4645,15,Yes,86.2,1270.2
0,4646,23,Yes,19.65,478.1
0,4647,30,No,51.2,1561.5
0,4648,42,Yes,19.05,761.85
0,4649,32,Yes,74.75,2282.95
0,4650,22,Yes,75.8,1615.1
0,4651,42,No,25.1,1097.15
0,4652,8,Yes,44.45,369.3
0,4653,65,Yes,104.3,6725.3
0,4654,2,Yes,19.5,31.55
0,4655,70,Yes,89,6293.2
0,4656,22,Yes,20.15,432.5
1,4657,4,Yes,74.9,321.75
0,4658,2,Yes,74.9,147.15
0,4659,67,No,36.15,2434.45
0,4660,25,Yes,19.2,532.1
0,4661,20,Yes,19.25,375.25
0,4662,2,Yes,61.2,125.95
0,4663,51,Yes,20.45,1042.65
0,4664,46,No,35.05,1620.25
0,4665,25,Yes,100.25,2387.75
0,4666,13,Yes,44,659.35
1,4667,25,Yes,102.8,2660.2
0,4668,26,Yes,50.35,1285.8
0,4669,43,Yes,100,4211.55
0,4670,19,Yes,20,377.55
0,4671,10,Yes,99.85,990.9
0,4672,2,Yes,94.2,193.8
0,4673,72,Yes,86.4,6058.95
1,4674,18,Yes,58.4,964.9
1,4675,9,Yes,83.85,790.15
1,4676,27,Yes,88.3,2467.75
0,4677,24,Yes,94.1,2322.85
0,4678,69,Yes,104.05,7262
0,4679,46,Yes,108.9,4854.3
1,4680,72,Yes,107.4,7748.75
0,4681,22,Yes,94.7,1914.9
1,4682,70,Yes,90.85,6470.1
0,4683,2,Yes,19.9,57.4
0,4684,31,Yes,66.4,2019.8
1,4685,56,Yes,100.65,5688.05
0,4686,16,Yes,100.7,1522.7
0,4687,52,Yes,25.6,1334.5
0,4688,13,Yes,19.85,252
0,4689,35,Yes,20.75,700.45
0,4690,59,Yes,95.8,5655.45
0,4691,72,Yes,94.65,6747.35
1,4692,66,Yes,80.55,5265.1
0,4693,49,Yes,106.65,5174.35
0,4694,2,Yes,45.85,105.6
1,4695,21,Yes,104.35,2271.85
1,4696,54,No,55.45,2966.95
1,4697,24,Yes,78.85,1772.25
0,4698,1,Yes,61.15,61.15
0,4699,6,Yes,78.95,494.95
0,4700,1,Yes,44.45,44.45
0,4701,49,Yes,109.2,5290.45
0,4702,56,Yes,61.3,3346.8
1,4703,56,Yes,96.85,5219.65
0,4704,6,No,40.55,217.5
0,4705,32,Yes,19.8,607.7
0,4706,50,Yes,108.25,5431.4
0,4707,58,Yes,105.05,6004.85
0,4708,65,Yes,90.45,5957.9
0,4709,64,Yes,86.4,5442.05
0,4710,66,Yes,66.9,4370.25
0,4711,38,Yes,110.7,4428.6
0,4712,20,Yes,20,416.45
0,4713,36,Yes,84.9,3067.2
1,4714,64,Yes,102.1,6688.1
0,4715,1,Yes,20.25,20.25
0,4716,60,Yes,70.15,4224.7
0,4717,1,Yes,74.35,74.35
0,4718,50,Yes,80.05,4042.2
0,4719,1,Yes,62.05,62.05
0,4720,72,No,49.2,3580.95
0,4721,60,Yes,20.5,1198.8
0,4722,46,No,38.25,1755.35
0,4723,69,No,54.95,3772.5
1,4724,31,Yes,96.6,2877.95
0,4725,19,Yes,19.9,357.7
0,4726,71,Yes,19.9,1397.3
0,4727,12,Yes,84.6,959.9
0,4728,39,Yes,80,3182.95
0,4729,44,Yes,85.25,3704.15
0,4730,56,Yes,81.25,4620.4
0,4731,72,Yes,115.5,8312.75
0,4732,5,Yes,104.1,541.9
0,4733,11,Yes,79,929.3
1,4734,24,No,39.1,971.3
1,4735,15,Yes,94.65,1285.05
0,4736,72,Yes,20.8,1521.2
0,4737,56,Yes,59.5,3389.25
1,4738,64,Yes,20.05,1198.05
0,4739,34,Yes,100.45,3414.65
0,4740,2,Yes,76.5,162.45
0,4741,35,Yes,20.6,754
0,4742,22,Yes,20.3,467.15
0,4743,5,Yes,49.2,216.9
0,4744,9,No,39.55,373
0,4745,11,Yes,23.15,245.2
0,4746,23,Yes,20.45,481.1
0,4747,4,Yes,80.85,302.75
0,4748,68,Yes,25.25,1728.2
0,4749,33,Yes,91.25,2964.05
0,4750,31,Yes,72.45,2156.25
0,4751,1,Yes,60.1,60.1
0,4752,56,Yes,19.7,1051.9
0,4753,1,Yes,78.95,78.95
0,4754,66,Yes,75.1,5013
0,4755,72,Yes,25,1738.9
1,4756,34,Yes,69.15,2275.1
0,4757,58,Yes,91.55,5511.65
0,4758,2,Yes,45.15,98.5
0,4759,37,No,35.8,1316.9
0,4760,71,Yes,113.15,7993.3
0,4761,1,Yes,19.85,19.85
1,4762,71,Yes,19.8,1388.45
0,4763,35,Yes,19.9,666
0,4764,6,Yes,19.7,94.45
0,4765,3,Yes,79.4,244.65
0,4766,69,Yes,59.1,4134.7
0,4767,44,No,53.95,2375.4
0,4768,53,Yes,91.15,4862.5
0,4769,24,Yes,99.3,2431.35
0,4770,5,Yes,68.95,351.5
0,4771,2,Yes,51.55,106.2
0,4772,62,Yes,24.4,1413
0,4773,19,Yes,96.8,1743.05
0,4774,9,Yes,70.05,657.5
0,4775,53,Yes,19.5,1050.5
0,4776,5,Yes,78.75,426.35
1,4777,71,Yes,69.2,4982.5
0,4778,1,Yes,19.55,19.55
0,4779,18,Yes,80.65,1451.9
0,4780,72,Yes,103.65,7634.8
0,4781,4,Yes,54.7,235.05
0,4782,59,Yes,54.15,3116.15
0,4783,1,Yes,71.1,71.1
1,4784,31,Yes,84.85,2633.4
0,4785,3,Yes,20,49.65
1,4786,65,Yes,106.25,6979.8
0,4787,49,Yes,99.25,4920.8
0,4788,2,Yes,19.35,46.35
0,4789,53,Yes,20.8,1021.8
0,4790,55,Yes,94.75,5276.1
0,4791,72,Yes,114.05,8289.2
1,4792,36,Yes,74.9,2659.45
0,4793,10,Yes,19.8,196.75
1,4794,1,Yes,94,94
0,4795,72,Yes,80.85,5824.75
0,4796,28,Yes,54.65,1517.5
0,4797,38,Yes,91.7,3479.05
0,4798,61,Yes,118.6,7365.7
0,4799,52,Yes,24.55,1331.05
0,4800,67,Yes,19.45,1195.95
0,4801,34,Yes,116.15,3946.9
0,4802,54,Yes,80.6,4299.95
0,4803,1,Yes,20.3,20.3
1,4804,15,Yes,89.85,1424.95
0,4805,4,Yes,46,193.6
0,4806,9,Yes,66.25,620.55
0,4807,46,Yes,99.8,4391.25
0,4808,22,Yes,90,1993.8
0,4809,38,Yes,70.45,2597.6
0,4810,55,Yes,75,4213.9
0,4811,1,Yes,19.9,19.9
1,4812,64,Yes,80.3,5017.7
0,4813,53,Yes,19.75,1052.35
0,4814,58,Yes,84.3,4916.4
0,4815,56,No,54.05,2959.8
0,4816,72,Yes,104.9,7559.55
0,4817,1,Yes,53.95,53.95
1,4818,72,Yes,97.25,7133.1
0,4819,22,Yes,83.05,1799.3
1,4820,8,Yes,105.5,829.55
0,4821,16,Yes,81,1312.15
0,4822,39,No,41.1,1597.05
0,4823,12,Yes,45,524.35
0,4824,54,Yes,74.55,4191.45
0,4825,18,No,40.2,711.95
0,4826,32,Yes,70.5,2201.75
0,4827,41,Yes,19.75,806.95
0,4828,67,Yes,24.65,1620.45
0,4829,65,Yes,104.25,6812.95
0,4830,25,Yes,78.35,1837.9
0,4831,1,Yes,69.8,69.8
0,4832,67,Yes,109.7,7344.45
1,4833,7,Yes,73.75,545.15
1,4834,43,No,33.45,1500.25
0,4835,24,Yes,94.6,2283.15
1,4836,9,Yes,54.55,494.05
0,4837,69,Yes,20.2,1376.5
0,4838,37,Yes,20.3,755.4
0,4839,20,No,39.4,825.4
0,4840,7,Yes,69.15,488.65
1,4841,37,Yes,76.25,2841.55
0,4842,5,Yes,93.9,486.85
0,4843,41,No,51.35,2075.1
0,4844,54,Yes,100.05,5299.65
1,4845,3,Yes,70.4,204.7
1,4846,69,Yes,20.3,1356.3
0,4847,53,Yes,94.45,5042.75
0,4848,18,No,46.4,812.4
0,4849,64,Yes,104.05,6605.55
0,4850,31,Yes,91.15,2995.45
0,4851,20,No,24.9,505.95
0,4852,57,Yes,59.6,3509.4
1,4853,63,Yes,108.5,6991.9
0,4854,13,No,40.55,590.35
1,4855,48,Yes,58.95,2789.7
0,4856,2,Yes,70.95,137.95
0,4857,57,Yes,20.75,1123.15
0,4858,71,Yes,113.15,7953.25
0,4859,7,Yes,48.8,349.8
0,4860,16,Yes,63.05,1067.05
0,4861,34,Yes,100.85,3527.3
0,4862,37,Yes,99.5,3762
0,4863,16,Yes,80.55,1248.9
0,4864,48,Yes,64.4,3035.35
0,4865,58,Yes,75.2,4300.8
0,4866,72,Yes,84.9,6065.3
0,4867,7,Yes,19.3,144.95
0,4868,38,Yes,83.9,3233.6
1,4869,48,Yes,117.45,5438.9
0,4870,10,Yes,104.4,1081.45
0,4871,30,Yes,74.65,2308.6
0,4872,31,Yes,59.05,1882.8
1,4873,46,Yes,69.1,3255.35
0,4874,50,Yes,20.55,1067.65
0,4875,28,Yes,76.55,2065.4
0,4876,66,No,62.5,4136.4
1,4877,8,No,29.4,221.9
0,4878,41,Yes,94.9,3848
1,4879,72,Yes,111.65,8022.85
0,4880,7,Yes,19.9,173.15
0,4881,38,Yes,20.45,781.25
0,4882,44,Yes,106.05,4510.8
0,4883,47,Yes,113.45,5317.8
0,4884,53,Yes,92.55,4779.45
0,4885,4,Yes,65.6,250.1
1,4886,20,Yes,84.35,1745.2
0,4887,2,Yes,44.65,74.9
1,4888,57,Yes,71.1,4140.1
1,4889,44,Yes,85.15,3670.5
0,4890,24,Yes,49.7,1167.8
0,4891,15,No,30.2,469.65
0,4892,3,No,25.25,58.9
0,4893,4,Yes,84.05,333.55
1,4894,37,Yes,85.7,3171.15
0,4895,1,Yes,74.7,74.7
0,4896,24,Yes,56.35,1381.2
0,4897,5,Yes,90.8,455.5
0,4898,33,Yes,107.55,3645.5
0,4899,58,Yes,19.85,1158.85
0,4900,72,Yes,95.9,6954.15
0,4901,71,Yes,23.85,1672.1
1,4902,28,Yes,106.15,3152.5
0,4903,51,Yes,83.85,4307.1
0,4904,30,Yes,85.35,2530.4
1,4905,72,Yes,84.8,6141.65
1,4906,36,Yes,90.85,3186.7
0,4907,14,Yes,76.1,1054.8
0,4908,72,Yes,74.55,5430.65
0,4909,22,No,39.2,849.9
0,4910,2,Yes,79.55,151.75
0,4911,15,Yes,19.6,299.4
0,4912,51,Yes,19.55,1086.75
0,4913,70,No,39.15,2692.75
0,4914,71,Yes,20.1,1389.6
0,4915,39,Yes,99.95,3767.4
0,4916,61,Yes,59.8,3641.5
0,4917,52,Yes,49.75,2535.55
0,4918,1,No,35.75,35.75
0,4919,64,Yes,108.5,6880.85
0,4920,62,Yes,60.15,3753.2
0,4921,30,Yes,19.05,637.55
1,4922,4,Yes,46,181.6
1,4923,63,Yes,84,5329.55
0,4924,1,Yes,44.55,44.55
0,4925,15,Yes,103.45,1539.8
0,4926,27,Yes,80.65,2209.75
0,4927,4,No,57.2,223.75
0,4928,72,Yes,110.75,7751.7
1,4929,45,Yes,24.7,1174.35
1,4930,45,Yes,97.05,4385.05
0,4931,36,Yes,76.35,2606.35
0,4932,17,Yes,89.4,1539.45
0,4933,1,Yes,18.9,18.9
1,4934,16,Yes,74.45,1261.35
0,4935,3,Yes,19.8,58.15
0,4936,4,Yes,50.9,225.6
0,4937,71,Yes,84.4,5969.3
0,4938,10,Yes,24.4,253.9
0,4939,20,Yes,20.05,400
0,4940,4,Yes,81,340.85
